"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"UBE3A",0.824,0.390283782392643,0.648,0.390283782392643,0.965,0.647,"6","UBE3A","6"
"CD40",0.823,0.726557732034714,0.646,0.726557732034714,0.891,0.614,"6","CD40","6"
"PARP141",0.823,0.533485279835321,0.646,0.533485279835321,0.978,0.708,"6","PARP14","6"
"GPR1831",0.822,1.23033009239242,0.644,1.23033009239242,0.983,0.656,"6","GPR183","6"
"HLA-DQA1",0.822,0.713612354966705,0.644,0.713612354966706,0.969,0.758,"6","HLA-DQA1","6"
"CD521",0.822,0.677783433929042,0.644,0.677783433929042,0.983,0.757,"6","CD52","6"
"PSMG1",0.822,0.251316240314049,0.644,0.251316240314048,0.926,0.571,"6","PSMG1","6"
"DDX61",0.82,0.510111992115865,0.64,0.510111992115865,0.969,0.693,"6","DDX6","6"
"TCF7",0.82,0.410628522355892,0.64,0.410628522355892,0.956,0.82,"6","TCF7","6"
"PMAIP12",0.819,0.743744860253454,0.638,0.743744860253454,0.987,0.734,"6","PMAIP1","6"
"FYTTD1",0.819,0.4501995501675,0.638,0.450199550167501,0.926,0.568,"6","FYTTD1","6"
"PHF10",0.819,0.327499120751362,0.638,0.327499120751362,0.913,0.416,"6","PHF10","6"
"PNISR",0.818,0.629015133686172,0.636,0.629015133686174,0.974,0.787,"6","PNISR","6"
"LTB1",0.818,0.623894001188492,0.636,0.623894001188491,0.983,0.778,"6","LTB","6"
"LPXN",0.817,0.684004307232447,0.634,0.684004307232447,0.956,0.704,"6","LPXN","6"
"NFKBID",0.816,0.822098694327115,0.632,0.822098694327115,0.891,0.592,"6","NFKBID","6"
"RNPS1",0.816,0.425319759445051,0.632,0.425319759445051,0.956,0.731,"6","RNPS1","6"
"GPATCH2",0.816,0.252613046024342,0.632,0.252613046024342,0.934,0.63,"6","GPATCH2","6"
"SAT2",0.815,0.511113601428912,0.63,0.511113601428912,0.926,0.556,"6","SAT2","6"
"EIF1AX",0.815,0.463824803868137,0.63,0.463824803868137,0.991,0.822,"6","EIF1AX","6"
"CUL1",0.813,0.51744995498766,0.626,0.51744995498766,0.904,0.574,"6","CUL1","6"
"CD274",0.813,0.329377584911594,0.626,0.329377584911594,0.891,0.505,"6","CD274","6"
"FAM49A1",0.812,0.756538908065742,0.624,0.75653890806574,0.913,0.648,"6","FAM49A","6"
"MCOLN2",0.812,0.572358028096475,0.624,0.572358028096475,0.869,0.639,"6","MCOLN2","6"
"WDR43",0.812,0.294294278646056,0.624,0.294294278646056,0.913,0.597,"6","WDR43","6"
"OTUD6B-AS1",0.812,0.251034336921582,0.624,0.251034336921582,0.948,0.636,"6","OTUD6B-AS1","6"
"STAM",0.811,0.271541567615782,0.622,0.271541567615782,0.921,0.476,"6","STAM","6"
"CEP135",0.81,0.266394805942388,0.62,0.266394805942388,0.952,0.793,"6","CEP135","6"
"ID21",0.809,1.10201591470494,0.618,1.10201591470494,0.956,0.688,"6","ID2","6"
"LSM3",0.809,0.262997470743072,0.618,0.262997470743071,0.983,0.682,"6","LSM3","6"
"USP122",0.808,0.65049144660001,0.616,0.65049144660001,0.943,0.79,"6","USP12","6"
"BAZ1A1",0.807,0.706831031502878,0.614,0.706831031502878,0.969,0.69,"6","BAZ1A","6"
"PLEKHA51",0.807,0.522636879362329,0.614,0.522636879362329,0.895,0.66,"6","PLEKHA5","6"
"DCUN1D1",0.807,0.283069893717644,0.614,0.283069893717644,0.838,0.321,"6","DCUN1D1","6"
"ZNF7061",0.806,0.5263594769261,0.612,0.5263594769261,0.996,0.722,"6","ZNF706","6"
"ZC3H7A",0.806,0.286564164845341,0.612,0.286564164845341,0.952,0.571,"6","ZC3H7A","6"
"THUMPD11",0.806,0.277428046547862,0.612,0.277428046547862,0.847,0.375,"6","THUMPD1","6"
"TP53BP21",0.804,0.41538494831569,0.608,0.41538494831569,0.948,0.766,"6","TP53BP2","6"
"GPR35",0.804,0.391064277357637,0.608,0.391064277357637,0.847,0.446,"6","GPR35","6"
"WARS1",0.803,0.435777167241665,0.606,0.435777167241665,0.93,0.668,"6","WARS","6"
"ENTPD1",0.803,0.407059802289117,0.606,0.407059802289117,0.926,0.663,"6","ENTPD1","6"
"TXN",0.802,1.23273233950822,0.604,1.23273233950822,0.978,0.756,"6","TXN","6"
"METAP2",0.802,0.333459036805633,0.604,0.333459036805634,0.969,0.733,"6","METAP2","6"
"SNHG12",0.802,0.291231431161679,0.604,0.291231431161679,0.952,0.727,"6","SNHG12","6"
"AKAP131",0.801,0.678517763673637,0.602,0.678517763673637,0.965,0.715,"6","AKAP13","6"
"C6orf48",0.801,0.447506972262516,0.602,0.447506972262517,0.974,0.667,"6","C6orf48","6"
"TNFRSF9",0.801,0.441421295561883,0.602,0.441421295561883,0.886,0.686,"6","TNFRSF9","6"
"CNOT9",0.801,0.280507787080633,0.602,0.280507787080633,0.904,0.59,"6","CNOT9","6"
"INO80D",0.801,0.253242323023588,0.602,0.253242323023587,0.873,0.589,"6","INO80D","6"
"DUSP4",0.8,1.00181298613801,0.6,1.00181298613801,0.865,0.635,"6","DUSP4","6"
"MED13",0.8,0.446979644377948,0.6,0.446979644377948,0.917,0.586,"6","MED13","6"
"FKBP2",0.8,0.318888007467292,0.6,0.318888007467292,0.991,0.635,"6","FKBP2","6"
"SYNJ21",0.799,0.582264540638697,0.598,0.582264540638697,0.913,0.832,"6","SYNJ2","6"
"PRMT9",0.799,0.349030951696323,0.598,0.349030951696323,0.873,0.497,"6","PRMT9","6"
"TIMM10B",0.799,0.259454549350871,0.598,0.259454549350872,0.865,0.509,"6","TIMM10B","6"
"LY9",0.798,0.400775266728511,0.596,0.400775266728511,0.943,0.73,"6","LY9","6"
"PTTG11",0.798,0.289979140608909,0.596,0.289979140608909,0.961,0.69,"6","PTTG1","6"
"PPA1",0.796,0.668898878598454,0.592,0.668898878598454,0.921,0.76,"6","PPA1","6"
"RHOF",0.795,0.74432730739364,0.59,0.744327307393641,0.86,0.68,"6","RHOF","6"
"SYNGR2",0.795,0.547853279780317,0.59,0.547853279780317,0.926,0.712,"6","SYNGR2","6"
"SRRT",0.795,0.294372344028523,0.59,0.294372344028522,0.9,0.597,"6","SRRT","6"
"CXorf21",0.795,0.281726102945898,0.59,0.281726102945898,0.886,0.512,"6","CXorf21","6"
"CERS6",0.794,0.372722344606006,0.588,0.372722344606006,0.834,0.355,"6","CERS6","6"
"AL135925.1",0.794,0.254001224246854,0.588,0.254001224246854,0.865,0.567,"6","AL135925.1","6"
"HNRNPU",0.793,0.613996637478854,0.586,0.613996637478854,0.991,0.805,"6","HNRNPU","6"
"ABHD31",0.793,0.280521398401787,0.586,0.280521398401788,0.952,0.643,"6","ABHD3","6"
"SPIB",0.792,0.572461952814969,0.584,0.572461952814969,0.869,0.683,"6","SPIB","6"
"PSME2",0.792,0.452295621250324,0.584,0.452295621250325,0.987,0.7,"6","PSME2","6"
"THAP9-AS1",0.792,0.414045065512175,0.584,0.414045065512174,0.939,0.753,"6","THAP9-AS1","6"
"CCDC59",0.792,0.289358895223803,0.584,0.289358895223802,0.961,0.559,"6","CCDC59","6"
"NABP11",0.791,0.696612129649088,0.582,0.696612129649088,0.996,0.739,"6","NABP1","6"
"TWISTNB1",0.791,0.630017481685756,0.582,0.630017481685758,0.952,0.67,"6","TWISTNB","6"
"GPATCH2L",0.791,0.371338422864157,0.582,0.371338422864156,0.926,0.639,"6","GPATCH2L","6"
"CBX6",0.79,0.572242676729917,0.58,0.572242676729917,0.895,0.69,"6","CBX6","6"
"CGGBP1",0.79,0.349450258207518,0.58,0.349450258207518,0.917,0.484,"6","CGGBP1","6"
"UBE2Z",0.79,0.311867353584444,0.58,0.311867353584445,0.926,0.734,"6","UBE2Z","6"
"DIAPH1",0.79,0.28939158923265,0.58,0.289391589232651,0.934,0.674,"6","DIAPH1","6"
"CST71",0.789,0.853906570674496,0.578,0.853906570674496,0.843,0.549,"6","CST7","6"
"HMCES1",0.789,0.25130970263386,0.578,0.251309702633859,0.838,0.432,"6","HMCES","6"
"RRAD1",0.788,1.22941004252691,0.576,1.22941004252691,0.948,0.799,"6","RRAD","6"
"AHR2",0.788,0.731478100407676,0.576,0.731478100407676,0.939,0.631,"6","AHR","6"
"AKAP9",0.787,0.412287305879193,0.574,0.412287305879192,0.939,0.596,"6","AKAP9","6"
"NCL",0.786,0.527557759197544,0.572,0.527557759197545,0.987,0.822,"6","NCL","6"
"ARF61",0.786,0.495254572129781,0.572,0.49525457212978,0.965,0.726,"6","ARF6","6"
"BIRC21",0.786,0.411973260664715,0.572,0.411973260664716,0.983,0.759,"6","BIRC2","6"
"ATF7IP2",0.786,0.328452414397335,0.572,0.328452414397335,0.891,0.508,"6","ATF7IP2","6"
"ANXA7",0.785,0.346200866269127,0.57,0.346200866269126,0.952,0.56,"6","ANXA7","6"
"PSMA6",0.785,0.332839113024746,0.57,0.332839113024746,0.869,0.57,"6","PSMA6","6"
"BCL2",0.784,0.720242882982624,0.568,0.720242882982624,0.869,0.633,"6","BCL2","6"
"PELI11",0.784,0.522210818047801,0.568,0.522210818047802,0.948,0.604,"6","PELI1","6"
"SLC6A6",0.784,0.354304808134471,0.568,0.354304808134472,0.93,0.6,"6","SLC6A6","6"
"SLC2A1",0.784,0.338326258157024,0.568,0.338326258157024,0.852,0.59,"6","SLC2A1","6"
"KIF2A",0.783,0.489598134862661,0.566,0.489598134862662,0.908,0.697,"6","KIF2A","6"
"POU2F21",0.783,0.322635900182723,0.566,0.322635900182723,0.961,0.79,"6","POU2F2","6"
"PSMC6",0.783,0.274423330293888,0.566,0.274423330293889,0.961,0.722,"6","PSMC6","6"
"HNRNPUL1",0.782,0.477477285525492,0.564,0.477477285525491,0.882,0.588,"6","HNRNPUL1","6"
"GRASP",0.781,0.718310875483387,0.562,0.718310875483387,0.83,0.609,"6","GRASP","6"
"ANKRD12",0.781,0.586163184402915,0.562,0.586163184402915,0.996,0.777,"6","ANKRD12","6"
"TNFRSF4",0.781,0.472614590985849,0.562,0.472614590985849,0.886,0.673,"6","TNFRSF4","6"
"AGO2",0.781,0.453110043382388,0.562,0.453110043382388,0.9,0.713,"6","AGO2","6"
"UBE2F",0.781,0.43722583727241,0.562,0.43722583727241,0.847,0.591,"6","UBE2F","6"
"PLAC81",0.781,0.425998670410716,0.562,0.425998670410715,0.852,0.63,"6","PLAC8","6"
"CNOT4",0.781,0.420165441870674,0.562,0.420165441870674,0.9,0.727,"6","CNOT4","6"
"ISCU",0.781,0.381311536416791,0.562,0.38131153641679,0.961,0.505,"6","ISCU","6"
"DEGS1",0.781,0.355738144877527,0.562,0.355738144877527,0.943,0.646,"6","DEGS1","6"
"RNF168",0.781,0.333338433497852,0.562,0.333338433497853,0.895,0.599,"6","RNF168","6"
"SMAP2",0.781,0.321042797189826,0.562,0.321042797189828,0.974,0.666,"6","SMAP2","6"
"ATF6",0.781,0.267287092883968,0.562,0.267287092883968,0.934,0.588,"6","ATF6","6"
"SFPQ1",0.78,0.632537505749833,0.56,0.632537505749832,0.956,0.756,"6","SFPQ","6"
"PRDM2",0.78,0.370494514373347,0.56,0.370494514373348,0.956,0.749,"6","PRDM2","6"
"PPP1R10",0.78,0.362260214026189,0.56,0.36226021402619,0.983,0.786,"6","PPP1R10","6"
"UBE2I",0.78,0.319160534715446,0.56,0.319160534715447,0.908,0.601,"6","UBE2I","6"
"SEPT7",0.78,0.301909019717274,0.56,0.301909019717272,0.974,0.704,"6","SEPT7","6"
"ETV6",0.779,0.499807231988771,0.558,0.499807231988771,0.878,0.571,"6","ETV6","6"
"PAFAH1B2",0.779,0.427783862031368,0.558,0.427783862031367,0.852,0.528,"6","PAFAH1B2","6"
"BANP",0.778,0.404323960441919,0.556,0.40432396044192,0.873,0.567,"6","BANP","6"
"SRRM1",0.778,0.393809526225928,0.556,0.393809526225927,0.948,0.732,"6","SRRM1","6"
"TMUB2",0.778,0.290820836415123,0.556,0.290820836415123,0.891,0.585,"6","TMUB2","6"
"PRPF38A",0.778,0.265331647036016,0.556,0.265331647036016,0.86,0.603,"6","PRPF38A","6"
"CTNNAL1",0.778,0.25215038214967,0.556,0.25215038214967,0.873,0.54,"6","CTNNAL1","6"
"SEC61B",0.777,0.601091882810888,0.554,0.601091882810888,0.961,0.648,"6","SEC61B","6"
"WDR33",0.777,0.366046017345081,0.554,0.36604601734508,0.865,0.495,"6","WDR33","6"
"N4BP2L2",0.777,0.362690265923625,0.554,0.362690265923625,0.956,0.75,"6","N4BP2L2","6"
"ZFAND6",0.777,0.310088851813938,0.554,0.310088851813938,0.948,0.574,"6","ZFAND6","6"
"PBX3",0.776,0.265839847627216,0.552,0.265839847627217,0.921,0.633,"6","PBX3","6"
"MCUR1",0.776,0.250700301376319,0.552,0.250700301376319,0.917,0.504,"6","MCUR1","6"
"STX17",0.776,0.250598934875314,0.552,0.250598934875314,0.878,0.624,"6","STX17","6"
"LDLRAD4",0.775,0.770061933179693,0.55,0.770061933179693,0.843,0.611,"6","LDLRAD4","6"
"EIF2AK4",0.775,0.485233198569866,0.55,0.485233198569866,0.891,0.655,"6","EIF2AK4","6"
"ACSL32",0.775,0.467501169616815,0.55,0.467501169616816,0.943,0.559,"6","ACSL3","6"
"TNIP2",0.775,0.402535514504229,0.55,0.402535514504229,0.9,0.768,"6","TNIP2","6"
"ACOT9",0.775,0.398698734325463,0.55,0.398698734325462,0.904,0.535,"6","ACOT9","6"
"RAB8B",0.775,0.255995986858577,0.55,0.255995986858577,0.956,0.784,"6","RAB8B","6"
"FAM107B1",0.774,0.596415655120267,0.548,0.596415655120269,0.983,0.817,"6","FAM107B","6"
"PPP1R14B",0.774,0.560048938378277,0.548,0.560048938378276,0.895,0.56,"6","PPP1R14B","6"
"ILF3",0.774,0.50225377177374,0.548,0.50225377177374,0.908,0.676,"6","ILF3","6"
"MUC20-OT1",0.774,0.42591658888536,0.548,0.42591658888536,0.904,0.68,"6","MUC20-OT1","6"
"YY1",0.774,0.358192038961339,0.548,0.358192038961338,0.956,0.592,"6","YY1","6"
"MOB4",0.774,0.329349825804829,0.548,0.329349825804829,0.891,0.651,"6","MOB4","6"
"KDSR1",0.774,0.300634011760341,0.548,0.30063401176034,0.9,0.587,"6","KDSR","6"
"WIPI2",0.774,0.260807047557284,0.548,0.260807047557284,0.878,0.506,"6","WIPI2","6"
"ASH1L1",0.773,0.625369546679432,0.546,0.625369546679432,0.895,0.683,"6","ASH1L","6"
"H2AFZ",0.773,0.577477960108522,0.546,0.577477960108521,0.983,0.67,"6","H2AFZ","6"
"CALR1",0.772,0.560496768129785,0.544,0.560496768129785,0.987,0.775,"6","CALR","6"
"CPNE3",0.772,0.420276287708502,0.544,0.420276287708501,0.878,0.594,"6","CPNE3","6"
"CHST11",0.772,0.318496230892137,0.544,0.318496230892137,0.891,0.518,"6","CHST11","6"
"PPP1R2",0.771,0.448623495368049,0.542,0.448623495368048,0.939,0.706,"6","PPP1R2","6"
"KDM2A",0.771,0.397021585179748,0.542,0.397021585179747,0.913,0.667,"6","KDM2A","6"
"NIPBL",0.771,0.317927356731532,0.542,0.317927356731532,0.956,0.716,"6","NIPBL","6"
"NFKB11",0.77,0.660028878939583,0.54,0.660028878939584,0.983,0.905,"6","NFKB1","6"
"MTHFD21",0.77,0.475660268120181,0.54,0.475660268120181,0.891,0.68,"6","MTHFD2","6"
"JAK1",0.77,0.396046822494224,0.54,0.396046822494224,0.921,0.617,"6","JAK1","6"
"ARGLU1",0.77,0.3672496253756,0.54,0.367249625375599,0.93,0.642,"6","ARGLU1","6"
"EPM2AIP1",0.77,0.338810087243325,0.54,0.338810087243325,0.83,0.55,"6","EPM2AIP1","6"
"IK",0.77,0.275453517686841,0.54,0.275453517686841,0.913,0.655,"6","IK","6"
"CTNNB12",0.769,0.580341541423261,0.538,0.580341541423259,0.965,0.742,"6","CTNNB1","6"
"YWHAG1",0.769,0.406586100090789,0.538,0.406586100090789,0.934,0.713,"6","YWHAG","6"
"KMT2A",0.769,0.271001119534161,0.538,0.271001119534161,0.873,0.678,"6","KMT2A","6"
"CSF2RA",0.768,0.620997839842981,0.536,0.620997839842981,0.9,0.771,"6","CSF2RA","6"
"WHAMM",0.768,0.529490836995426,0.536,0.529490836995426,0.895,0.764,"6","WHAMM","6"
"DDX241",0.768,0.476191546125713,0.536,0.476191546125712,0.974,0.817,"6","DDX24","6"
"ANKRD281",0.768,0.458769712855807,0.536,0.458769712855807,0.9,0.67,"6","ANKRD28","6"
"CCDC121",0.768,0.332148407670662,0.536,0.332148407670663,0.83,0.564,"6","CCDC12","6"
"CD80",0.768,0.300970264221763,0.536,0.300970264221764,0.83,0.564,"6","CD80","6"
"MARCKSL1",0.767,0.760036587217668,0.534,0.760036587217667,0.9,0.679,"6","MARCKSL1","6"
"PRKAR2A",0.767,0.316769839538693,0.534,0.316769839538693,0.93,0.691,"6","PRKAR2A","6"
"ARFGAP2",0.767,0.280117012311148,0.534,0.280117012311148,0.795,0.375,"6","ARFGAP2","6"
"EIF3I",0.767,0.254594327695875,0.534,0.254594327695875,0.913,0.623,"6","EIF3I","6"
"TAF7",0.766,0.404754352073274,0.532,0.404754352073275,0.965,0.74,"6","TAF7","6"
"BZW1",0.766,0.397338960988507,0.532,0.397338960988507,0.987,0.759,"6","BZW1","6"
"EMC3",0.766,0.290747533637616,0.532,0.290747533637617,0.908,0.497,"6","EMC3","6"
"EIF2S2",0.766,0.255301645404812,0.532,0.255301645404812,0.917,0.617,"6","EIF2S2","6"
"NMB",0.765,0.400852845981261,0.53,0.400852845981261,0.852,0.537,"6","NMB","6"
"SNRPB1",0.765,0.278768406736385,0.53,0.278768406736385,0.956,0.773,"6","SNRPB","6"
"TMED51",0.765,0.274322841163033,0.53,0.274322841163033,0.952,0.514,"6","TMED5","6"
"LGALS1",0.764,0.710946872873932,0.528,0.710946872873933,0.974,0.781,"6","LGALS1","6"
"C12orf75",0.764,0.409540043126228,0.528,0.409540043126228,0.795,0.415,"6","C12orf75","6"
"ZNF207",0.764,0.387006526435263,0.528,0.387006526435265,0.948,0.701,"6","ZNF207","6"
"ZNF430",0.764,0.384103101322601,0.528,0.384103101322601,0.891,0.749,"6","ZNF430","6"
"EIF4G2",0.764,0.373274399440476,0.528,0.373274399440477,0.983,0.68,"6","EIF4G2","6"
"SON1",0.764,0.341957536188837,0.528,0.341957536188838,0.987,0.79,"6","SON","6"
"EIF5B",0.764,0.280007381073264,0.528,0.280007381073263,0.891,0.588,"6","EIF5B","6"
"ZBTB7A1",0.763,0.421625056258408,0.526,0.421625056258409,0.939,0.613,"6","ZBTB7A","6"
"CCNK",0.763,0.293723648510541,0.526,0.29372364851054,0.852,0.51,"6","CCNK","6"
"STT3B",0.763,0.263872316227595,0.526,0.263872316227595,0.886,0.523,"6","STT3B","6"
"TOMM7",0.762,0.311369091241601,0.524,0.3113690912416,0.983,0.763,"6","TOMM7","6"
"KIF5B",0.762,0.300291308935373,0.524,0.300291308935372,0.904,0.517,"6","KIF5B","6"
"DEK",0.762,0.288423942841783,0.524,0.288423942841784,0.991,0.752,"6","DEK","6"
"PADI2",0.762,0.262175105643984,0.524,0.262175105643984,0.817,0.526,"6","PADI2","6"
"EMP32",0.761,0.483696321915471,0.522,0.483696321915472,0.996,0.757,"6","EMP3","6"
"MOB1B",0.761,0.41236169681539,0.522,0.41236169681539,0.865,0.662,"6","MOB1B","6"
"ERLEC1",0.761,0.271614194239231,0.522,0.271614194239231,0.83,0.518,"6","ERLEC1","6"
"CHMP4B",0.76,0.391861907174548,0.52,0.391861907174549,0.934,0.775,"6","CHMP4B","6"
"AC016831.5",0.76,0.374491292416579,0.52,0.37449129241658,0.93,0.73,"6","AC016831.5","6"
"HOOK3",0.76,0.365966829343817,0.52,0.365966829343817,0.865,0.512,"6","HOOK3","6"
"HNRNPH3",0.76,0.27625689461066,0.52,0.276256894610658,0.917,0.645,"6","HNRNPH3","6"
"FCER1A",0.759,0.676410686596597,0.518,0.676410686596596,0.83,0.678,"6","FCER1A","6"
"TTYH2",0.759,0.514706005986392,0.518,0.514706005986392,0.803,0.566,"6","TTYH2","6"
"PIM3",0.759,0.435165108809996,0.518,0.435165108809995,0.952,0.748,"6","PIM3","6"
"FNBP41",0.759,0.395943981267596,0.518,0.395943981267596,0.904,0.719,"6","FNBP4","6"
"TAF1D1",0.759,0.373277022083826,0.518,0.373277022083827,0.974,0.754,"6","TAF1D","6"
"CHD2",0.759,0.336537936788379,0.518,0.336537936788381,0.948,0.716,"6","CHD2","6"
"MBD4",0.759,0.308119774575644,0.518,0.308119774575643,0.852,0.527,"6","MBD4","6"
"VIM1",0.758,0.610740176493448,0.516,0.610740176493447,1,0.911,"6","VIM","6"
"PQBP1",0.758,0.361657276693272,0.516,0.361657276693272,0.812,0.474,"6","PQBP1","6"
"CEP350",0.758,0.333570806104758,0.516,0.333570806104758,0.9,0.62,"6","CEP350","6"
"REPIN1",0.758,0.276509311251733,0.516,0.276509311251733,0.817,0.505,"6","REPIN1","6"
"CLSTN1",0.758,0.25673796538649,0.516,0.25673796538649,0.921,0.505,"6","CLSTN1","6"
"TRMT6",0.757,0.353400693280648,0.514,0.353400693280649,0.847,0.605,"6","TRMT6","6"
"APEX1",0.757,0.281972021556556,0.514,0.281972021556556,0.856,0.521,"6","APEX1","6"
"SNAP231",0.757,0.267024824673956,0.514,0.267024824673956,0.969,0.732,"6","SNAP23","6"
"GRAMD1B",0.757,0.26423335056324,0.514,0.264233350563239,0.873,0.606,"6","GRAMD1B","6"
"REV3L1",0.756,0.601540338074042,0.512,0.601540338074043,0.878,0.733,"6","REV3L","6"
"H2AFV",0.756,0.406985670573663,0.512,0.406985670573662,0.965,0.768,"6","H2AFV","6"
"UPF2",0.756,0.366750640243384,0.512,0.366750640243384,0.895,0.753,"6","UPF2","6"
"RAMP1",0.756,0.339623133991366,0.512,0.339623133991366,0.847,0.742,"6","RAMP1","6"
"SMNDC1",0.755,0.323666120092932,0.51,0.323666120092932,0.873,0.73,"6","SMNDC1","6"
"ACADVL",0.755,0.307205560774112,0.51,0.307205560774111,0.926,0.627,"6","ACADVL","6"
"TMEM217",0.755,0.295723610065788,0.51,0.295723610065788,0.895,0.556,"6","TMEM217","6"
"MAP3K14",0.755,0.279752924167818,0.51,0.279752924167818,0.821,0.621,"6","MAP3K14","6"
"SLC38A1",0.754,0.402716657379043,0.508,0.402716657379043,0.86,0.779,"6","SLC38A1","6"
"CD831",0.753,0.527537829526256,0.506,0.527537829526256,0.991,0.817,"6","CD83","6"
"CFLAR",0.753,0.506007864099743,0.506,0.506007864099743,0.996,0.849,"6","CFLAR","6"
"NFKB2",0.753,0.374088205349763,0.506,0.374088205349765,0.948,0.789,"6","NFKB2","6"
"NR3C1",0.752,0.481897159732598,0.504,0.481897159732598,0.956,0.737,"6","NR3C1","6"
"LINC00513",0.752,0.456936813025717,0.504,0.456936813025717,0.834,0.644,"6","LINC00513","6"
"UBE2A",0.752,0.301347449201873,0.504,0.301347449201872,0.974,0.72,"6","UBE2A","6"
"TRAF1",0.751,0.661714028180205,0.502,0.661714028180205,0.856,0.754,"6","TRAF1","6"
"SF3B1",0.751,0.304683734686059,0.502,0.304683734686059,0.934,0.669,"6","SF3B1","6"
"TOP1",0.75,0.374470664754917,0.5,0.374470664754917,0.956,0.716,"6","TOP1","6"
"CCT2",0.75,0.282668615800663,0.5,0.282668615800663,0.908,0.695,"6","CCT2","6"
"CALHM6",0.75,0.263868516601178,0.5,0.263868516601178,0.934,0.609,"6","CALHM6","6"
"CIITA",0.749,0.600815248405033,0.498,0.600815248405033,0.795,0.488,"6","CIITA","6"
"JARID2",0.749,0.458771696405364,0.498,0.458771696405364,0.838,0.552,"6","JARID2","6"
"RHOQ1",0.749,0.405627305967888,0.498,0.405627305967889,0.882,0.556,"6","RHOQ","6"
"ALAS11",0.749,0.313158153453162,0.498,0.313158153453162,0.869,0.52,"6","ALAS1","6"
"DDX17",0.749,0.307986581595228,0.498,0.307986581595228,0.956,0.648,"6","DDX17","6"
"EPC11",0.748,0.322724174759536,0.496,0.322724174759536,0.956,0.825,"6","EPC1","6"
"YTHDC1",0.748,0.269632045998554,0.496,0.269632045998556,0.948,0.704,"6","YTHDC1","6"
"PTS",0.747,0.265656054013774,0.494,0.265656054013775,0.869,0.577,"6","PTS","6"
"ZBTB432",0.746,0.449461360745095,0.492,0.449461360745095,0.952,0.806,"6","ZBTB43","6"
"GNA12",0.745,0.429927128652671,0.49,0.429927128652671,0.799,0.502,"6","GNA12","6"
"SRSF10",0.745,0.381460912672251,0.49,0.381460912672251,0.882,0.578,"6","SRSF10","6"
"FBXO111",0.745,0.335614134321561,0.49,0.33561413432156,0.873,0.615,"6","FBXO11","6"
"DPP9",0.745,0.283707634048155,0.49,0.283707634048154,0.838,0.498,"6","DPP9","6"
"EP300",0.745,0.251277307055692,0.49,0.251277307055692,0.917,0.656,"6","EP300","6"
"SEC31A",0.744,0.266364992356635,0.488,0.266364992356635,0.878,0.622,"6","SEC31A","6"
"PSMD12",0.743,0.304286635529355,0.486,0.304286635529355,0.847,0.462,"6","PSMD12","6"
"RSRC22",0.743,0.292999663388347,0.486,0.292999663388348,0.961,0.679,"6","RSRC2","6"
"DOK21",0.743,0.272449824854472,0.486,0.272449824854471,0.943,0.723,"6","DOK2","6"
"SNHG151",0.741,0.508291565744835,0.482,0.508291565744836,0.852,0.71,"6","SNHG15","6"
"VCP",0.741,0.315399183918451,0.482,0.315399183918451,0.847,0.574,"6","VCP","6"
"SLC1A5",0.741,0.251373340606082,0.482,0.251373340606082,0.838,0.504,"6","SLC1A5","6"
"VEZT1",0.74,0.269430456186824,0.48,0.269430456186824,0.76,0.413,"6","VEZT","6"
"ARL6IP5",0.739,0.361069379676991,0.478,0.36106937967699,0.996,0.776,"6","ARL6IP5","6"
"NUDC1",0.739,0.298481665848911,0.478,0.298481665848911,0.934,0.739,"6","NUDC","6"
"AHNAK",0.739,0.290013011828443,0.478,0.290013011828443,0.934,0.77,"6","AHNAK","6"
"LRRFIP11",0.738,0.476416355845887,0.476,0.476416355845887,0.978,0.711,"6","LRRFIP1","6"
"AKIRIN1",0.738,0.425957194631231,0.476,0.42595719463123,0.891,0.73,"6","AKIRIN1","6"
"HNRNPA0",0.738,0.372767173472146,0.476,0.372767173472146,0.891,0.754,"6","HNRNPA0","6"
"AC016831.7",0.738,0.32116521895956,0.476,0.32116521895956,0.873,0.768,"6","AC016831.7","6"
"OTUD4",0.738,0.302563909075549,0.476,0.302563909075549,0.9,0.667,"6","OTUD4","6"
"RSL1D11",0.738,0.261264852979065,0.476,0.261264852979064,0.917,0.662,"6","RSL1D1","6"
"KCNQ1OT1",0.737,0.764466324169769,0.474,0.764466324169771,0.847,0.527,"6","KCNQ1OT1","6"
"ZBTB10",0.737,0.456526871280319,0.474,0.45652687128032,0.808,0.576,"6","ZBTB10","6"
"RNF1261",0.737,0.280267155002654,0.474,0.280267155002653,0.908,0.72,"6","RNF126","6"
"PAF1",0.737,0.264144824173155,0.474,0.264144824173155,0.79,0.439,"6","PAF1","6"
"GGNBP2",0.736,0.308138717811236,0.472,0.308138717811236,0.86,0.597,"6","GGNBP2","6"
"EIF3M1",0.736,0.274437244295347,0.472,0.274437244295347,0.934,0.74,"6","EIF3M","6"
"LUZP1",0.735,0.423818052897789,0.47,0.42381805289779,0.886,0.847,"6","LUZP1","6"
"SIAH2",0.735,0.410731609315599,0.47,0.410731609315599,0.83,0.68,"6","SIAH2","6"
"TRPS1",0.735,0.347978520212906,0.47,0.347978520212907,0.856,0.655,"6","TRPS1","6"
"RNF144B",0.735,0.326419779364151,0.47,0.326419779364151,0.86,0.602,"6","RNF144B","6"
