"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"ZBTB38",0.719,0.638595489140704,0.438,0.638595489140706,0.894,0.746,"6","ZBTB38","6"
"FANK1",0.719,0.590125322321564,0.438,0.590125322321564,0.688,0.406,"6","FANK1","6"
"ZBTB32",0.719,0.476446543974762,0.438,0.476446543974762,0.762,0.66,"6","ZBTB32","6"
"CHST11",0.719,0.28215062230762,0.438,0.282150622307621,0.862,0.607,"6","CHST11","6"
"PHLDA2",0.718,0.320161974794405,0.436,0.320161974794404,0.819,0.611,"6","PHLDA2","6"
"SGMS1",0.716,0.387025572531147,0.432,0.387025572531148,0.792,0.579,"6","SGMS1","6"
"AC026979.2",0.715,0.277098630626445,0.43,0.277098630626446,0.822,0.53,"6","AC026979.2","6"
"YWHAB",0.714,0.590868511333148,0.428,0.590868511333148,0.973,0.911,"6","YWHAB","6"
"IGFLR1",0.714,0.318870327968648,0.428,0.318870327968648,0.768,0.591,"6","IGFLR1","6"
"UBE2B",0.712,0.592826972995699,0.424,0.5928269729957,0.976,0.925,"6","UBE2B","6"
"RANGAP1",0.712,0.471771508489633,0.424,0.471771508489637,0.942,0.795,"6","RANGAP1","6"
"TPP1",0.712,0.389089536496524,0.424,0.389089536496525,0.863,0.662,"6","TPP1","6"
"CD320",0.712,0.257842661558807,0.424,0.257842661558808,0.727,0.428,"6","CD320","6"
"ZC3H12D",0.711,0.595471304279181,0.422,0.595471304279183,0.875,0.791,"6","ZC3H12D","6"
"AHSA1",0.71,0.61307295648944,0.42,0.613072956489438,0.963,0.852,"6","AHSA1","6"
"GBP5",0.709,0.623965604274655,0.418,0.623965604274657,0.848,0.657,"6","GBP5","6"
"RBBP8",0.709,0.378494283969104,0.418,0.378494283969102,0.784,0.613,"6","RBBP8","6"
"SQOR",0.709,0.250991463587356,0.418,0.250991463587356,0.812,0.591,"6","SQOR","6"
"PPP1R2",0.708,0.734782463982155,0.416,0.734782463982152,0.945,0.846,"6","PPP1R2","6"
"ATP5MC2",0.707,0.621259678110624,0.414,0.621259678110623,0.953,0.799,"6","ATP5MC2","6"
"PSAP",0.707,0.407150825600387,0.414,0.407150825600387,0.863,0.616,"6","PSAP","6"
"ZNF292",0.705,0.659793659378601,0.41,0.659793659378602,0.871,0.709,"6","ZNF292","6"
"RYBP",0.703,0.585893989305156,0.406,0.585893989305155,0.899,0.771,"6","RYBP","6"
"DUSP16",0.702,0.671066524887946,0.404,0.671066524887947,0.75,0.537,"6","DUSP16","6"
"IL32",0.706,0.660194911745373,0.412,0.660194911745374,0.934,0.765,"6","IL32","6"
"KLRD11",0.956,2.02261005490677,0.912,2.02261005490677,0.989,0.614,"7","KLRD1","7"
"TYROBP",0.907,1.60136771058548,0.814,1.60136771058548,0.921,0.523,"7","TYROBP","7"
"KLRC11",0.891,1.46476569331081,0.782,1.46476569331081,0.918,0.619,"7","KLRC1","7"
"XCL21",0.879,1.49095703061122,0.758,1.49095703061122,0.95,0.701,"7","XCL2","7"
"LYN",0.878,0.75252866714821,0.756,0.75252866714821,0.893,0.599,"7","LYN","7"
"KLRC2",0.865,0.82643171164374,0.73,0.82643171164374,0.887,0.568,"7","KLRC2","7"
"GAS7",0.865,0.579738056587474,0.73,0.579738056587474,0.868,0.482,"7","GAS7","7"
"CTSW",0.864,1.20061181722037,0.728,1.20061181722036,0.937,0.624,"7","CTSW","7"
"ITGAX",0.858,0.523851508467292,0.716,0.523851508467293,0.864,0.522,"7","ITGAX","7"
"NKG71",0.853,1.22524536414574,0.706,1.22524536414573,0.989,0.878,"7","NKG7","7"
"HVCN1",0.852,0.376364920228686,0.704,0.376364920228686,0.855,0.511,"7","HVCN1","7"
"KLRF1",0.851,0.745252781949386,0.702,0.745252781949386,0.85,0.511,"7","KLRF1","7"
"GZMB1",0.848,1.29664848234051,0.696,1.29664848234052,0.927,0.712,"7","GZMB","7"
"FCGR3A",0.847,0.589903376408107,0.694,0.589903376408108,0.909,0.684,"7","FCGR3A","7"
"LINC00996",0.847,0.526525166738311,0.694,0.526525166738311,0.841,0.488,"7","LINC00996","7"
"P2RX5",0.847,0.393191829950572,0.694,0.393191829950572,0.884,0.542,"7","P2RX5","7"
"CD160",0.843,0.516708313469024,0.686,0.516708313469024,0.857,0.511,"7","CD160","7"
"AXIN1",0.843,0.502773845930956,0.686,0.502773845930956,0.884,0.523,"7","AXIN1","7"
"SLC15A4",0.831,0.454742836872972,0.662,0.454742836872971,0.898,0.63,"7","SLC15A4","7"
"CLIC3",0.828,1.19154392769437,0.656,1.19154392769437,0.914,0.709,"7","CLIC3","7"
"RRAD",0.828,0.502098312952905,0.656,0.502098312952905,0.905,0.758,"7","RRAD","7"
"GIT1",0.826,0.350344274036897,0.652,0.350344274036898,0.914,0.634,"7","GIT1","7"
"GNLY1",0.822,2.16029415166629,0.644,2.16029415166629,0.871,0.682,"7","GNLY","7"
"IFITM2",0.818,0.91732158032879,0.636,0.917321580328789,0.968,0.783,"7","IFITM2","7"
"LAT2",0.817,0.830832782187754,0.634,0.830832782187754,0.816,0.442,"7","LAT2","7"
"BCL6",0.817,0.32878534125428,0.634,0.328785341254281,0.905,0.571,"7","BCL6","7"
"BLVRB",0.816,0.432618379768441,0.632,0.432618379768442,0.952,0.807,"7","BLVRB","7"
"SLC35A3",0.815,0.399341396906245,0.63,0.399341396906244,0.939,0.618,"7","SLC35A3","7"
"TRDC",0.805,0.971066304431442,0.61,0.971066304431442,0.796,0.269,"7","TRDC","7"
"MATK",0.804,0.887264979635201,0.608,0.8872649796352,0.866,0.637,"7","MATK","7"
"SMAD3",0.804,0.318855615413871,0.608,0.318855615413872,0.943,0.693,"7","SMAD3","7"
"CMC1",0.803,0.979154993210466,0.606,0.979154993210466,0.925,0.761,"7","CMC1","7"
"PRR5L",0.802,0.355607065780574,0.604,0.355607065780574,0.912,0.689,"7","PRR5L","7"
"RAB29",0.799,0.51268990207316,0.598,0.512689902073159,0.943,0.678,"7","RAB29","7"
"ATP1B1",0.799,0.36507821551974,0.598,0.365078215519741,0.921,0.661,"7","ATP1B1","7"
"B4GALT5",0.795,0.274053166687344,0.59,0.274053166687345,0.95,0.738,"7","B4GALT5","7"
"ANXA11",0.789,0.782047839131766,0.578,0.782047839131768,0.952,0.705,"7","ANXA11","7"
"DAAM1",0.787,0.410834587497518,0.574,0.410834587497517,0.952,0.788,"7","DAAM1","7"
"EI24",0.786,0.390036567362358,0.572,0.390036567362358,0.896,0.592,"7","EI24","7"
"C1orf21",0.783,0.416788927206229,0.566,0.416788927206227,0.9,0.749,"7","C1orf21","7"
"SERPINE2",0.782,0.476622367781784,0.564,0.476622367781784,0.816,0.613,"7","SERPINE2","7"
"HMGXB4",0.782,0.25556241311255,0.564,0.255562413112549,0.918,0.596,"7","HMGXB4","7"
"SH2D1B",0.778,0.709515513177737,0.556,0.709515513177737,0.769,0.452,"7","SH2D1B","7"
"PLEK",0.778,0.366785030851069,0.556,0.366785030851068,0.93,0.762,"7","PLEK","7"
"NRAS",0.778,0.250478477526046,0.556,0.250478477526045,0.921,0.671,"7","NRAS","7"
"ABCB1",0.777,0.473278095111526,0.554,0.473278095111527,0.941,0.771,"7","ABCB1","7"
"BID",0.774,0.449867480328279,0.548,0.449867480328281,0.918,0.683,"7","BID","7"
"UBE2F",0.774,0.44124689283535,0.548,0.44124689283535,0.882,0.676,"7","UBE2F","7"
"METRNL2",0.772,0.735100630675156,0.544,0.735100630675154,0.986,0.895,"7","METRNL","7"
"SPON2",0.772,0.296408358346282,0.544,0.296408358346282,0.837,0.535,"7","SPON2","7"
"HES6",0.77,0.273161551966037,0.54,0.273161551966036,0.83,0.654,"7","HES6","7"
"ABHD2",0.768,0.421723178881033,0.536,0.421723178881033,0.823,0.568,"7","ABHD2","7"
"ZBTB44",0.768,0.292887130257381,0.536,0.292887130257379,0.898,0.526,"7","ZBTB44","7"
"APOBEC3G1",0.766,0.691502657043173,0.532,0.691502657043174,0.995,0.912,"7","APOBEC3G","7"
"GNGT2",0.766,0.300079940407589,0.532,0.300079940407589,0.807,0.558,"7","GNGT2","7"
"GALNT11",0.766,0.295484062775243,0.532,0.295484062775245,0.912,0.644,"7","GALNT11","7"
"IGFBP2",0.76,0.303223396206352,0.52,0.303223396206352,0.76,0.514,"7","IGFBP2","7"
"HAVCR2",0.759,0.518087540595747,0.518,0.518087540595747,0.794,0.558,"7","HAVCR2","7"
"CD300A",0.758,0.550830279191795,0.516,0.550830279191794,0.83,0.669,"7","CD300A","7"
"GZMH",0.758,0.436846682737676,0.516,0.436846682737676,0.941,0.79,"7","GZMH","7"
"HOPX",0.757,0.682528146547423,0.514,0.682528146547421,0.844,0.694,"7","HOPX","7"
"PRKX",0.757,0.606252374137547,0.514,0.606252374137552,0.941,0.75,"7","PRKX","7"
"LRMP",0.756,0.291808734767338,0.512,0.291808734767337,0.927,0.727,"7","LRMP","7"
"GMCL1",0.755,0.38682794325508,0.51,0.386827943255082,0.9,0.654,"7","GMCL1","7"
"C19orf24",0.753,0.374782694888488,0.506,0.374782694888486,0.871,0.588,"7","C19orf24","7"
"DGKZ",0.752,0.596100945603086,0.504,0.596100945603085,0.864,0.547,"7","DGKZ","7"
"COMT",0.75,0.269727928086859,0.5,0.26972792808686,0.766,0.429,"7","COMT","7"
"PLCG2",0.746,0.508165437677342,0.492,0.508165437677341,0.773,0.596,"7","PLCG2","7"
"MAP2K3",0.745,0.514836129270839,0.49,0.514836129270841,0.952,0.784,"7","MAP2K3","7"
"CD7",0.744,0.630449916681637,0.488,0.630449916681635,0.93,0.725,"7","CD7","7"
"IL2RB",0.743,0.548380456519546,0.486,0.548380456519546,0.934,0.787,"7","IL2RB","7"
"CST71",0.742,0.647473845085071,0.484,0.647473845085067,0.986,0.886,"7","CST7","7"
"GFOD1",0.742,0.422113890753585,0.484,0.422113890753586,0.794,0.58,"7","GFOD1","7"
"SART1",0.741,0.266265758767482,0.482,0.266265758767481,0.823,0.565,"7","SART1","7"
"TRMO",0.739,0.306544347443203,0.478,0.306544347443205,0.891,0.667,"7","TRMO","7"
"SLA2",0.735,0.48645908172572,0.47,0.486459081725722,0.841,0.61,"7","SLA2","7"
"DFFA",0.735,0.283018514933148,0.47,0.283018514933148,0.837,0.598,"7","DFFA","7"
"EFCAB14",0.734,0.271495997315445,0.468,0.271495997315446,0.889,0.647,"7","EFCAB14","7"
"XAF1",0.728,0.352839336862264,0.456,0.352839336862263,0.83,0.563,"7","XAF1","7"
"LSM4",0.727,0.403461693584499,0.454,0.403461693584498,0.825,0.56,"7","LSM4","7"
"PTPN12",0.727,0.338473990005781,0.454,0.338473990005782,0.769,0.59,"7","PTPN12","7"
"CHST12",0.725,0.530466416365075,0.45,0.530466416365076,0.9,0.739,"7","CHST12","7"
"NDUFB7",0.725,0.327742926194949,0.45,0.327742926194947,0.896,0.644,"7","NDUFB7","7"
"CDC42SE1",0.723,0.599580644366265,0.446,0.599580644366264,0.971,0.836,"7","CDC42SE1","7"
"CHMP6",0.723,0.255900784251032,0.446,0.255900784251031,0.789,0.59,"7","CHMP6","7"
"SAMD3",0.722,0.395102312118743,0.444,0.395102312118743,0.9,0.741,"7","SAMD3","7"
"BIRC6",0.722,0.306305618145663,0.444,0.306305618145664,0.887,0.611,"7","BIRC6","7"
"PRF1",0.72,0.638123313771238,0.44,0.638123313771239,0.821,0.655,"7","PRF1","7"
"ADGRG3",0.72,0.525555210035427,0.44,0.525555210035428,0.683,0.243,"7","ADGRG3","7"
"SPG7",0.719,0.251269260604033,0.438,0.251269260604034,0.909,0.601,"7","SPG7","7"
"C1orf162",0.717,0.26808261909676,0.434,0.26808261909676,0.739,0.503,"7","C1orf162","7"
"CIR1",0.714,0.386230757002526,0.428,0.386230757002526,0.973,0.795,"7","CIR1","7"
"FASLG",0.711,0.463125456461908,0.422,0.463125456461907,0.875,0.792,"7","FASLG","7"
"CD38",0.71,0.456852670854021,0.42,0.456852670854021,0.735,0.57,"7","CD38","7"
"POMP",0.709,0.423781046658368,0.418,0.423781046658372,0.971,0.82,"7","POMP","7"
"NDUFB10",0.707,0.389296435854625,0.414,0.389296435854625,0.902,0.655,"7","NDUFB10","7"
"ITGB2",0.706,0.387390311221592,0.412,0.387390311221593,0.864,0.63,"7","ITGB2","7"
"SCLT1",0.706,0.269285722262308,0.412,0.269285722262306,0.764,0.55,"7","SCLT1","7"
"TENT5A",0.705,0.475078750008549,0.41,0.475078750008549,0.778,0.598,"7","TENT5A","7"
"NCAM1",0.704,0.544903078347558,0.408,0.544903078347558,0.701,0.538,"7","NCAM1","7"
"BIRC2",0.704,0.363793134222497,0.408,0.363793134222499,0.957,0.794,"7","BIRC2","7"
"ZC3H13",0.704,0.288257746808449,0.408,0.288257746808445,0.918,0.711,"7","ZC3H13","7"
"HCST",0.703,0.469886147737108,0.406,0.469886147737111,0.932,0.811,"7","HCST","7"
"TNFRSF1B",0.703,0.437976332245453,0.406,0.437976332245451,0.952,0.775,"7","TNFRSF1B","7"
"AOAH",0.701,0.405056347052578,0.402,0.405056347052578,0.703,0.409,"7","AOAH","7"
"CD247",0.746,1.20468448186815,0.492,1.20468448186815,0.719,0.371,"7","CD247","7"
"LSP1",0.743,0.948480985560089,0.486,0.948480985560093,0.748,0.372,"7","LSP1","7"
"GSTP1",0.743,0.886738295335489,0.486,0.886738295335491,0.766,0.365,"7","GSTP1","7"
"TMIGD2",0.742,1.2634603515165,0.484,1.2634603515165,0.524,0.041,"7","TMIGD2","7"
"CTSD",0.741,0.9983886895297,0.482,0.9983886895297,0.662,0.208,"7","CTSD","7"
"PFN1",0.734,0.730765923503163,0.468,0.730765923503165,0.925,0.719,"7","PFN1","7"
"CAPG",0.719,1.00600678137379,0.438,1.00600678137379,0.553,0.122,"7","CAPG","7"
"GZMA",0.717,1.50537744313063,0.434,1.50537744313063,0.712,0.376,"7","GZMA","7"
"ACTB",0.714,0.744524426989284,0.428,0.744524426989291,0.973,0.89,"7","ACTB","7"
"EVL",0.711,0.727633505414006,0.422,0.727633505414006,0.748,0.403,"7","EVL","7"
"BCAS1",0.95,1.2689007975359,0.9,1.2689007975359,0.903,0.295,"8","BCAS1","8"
"HOTAIRM11",0.923,1.4107803959594,0.846,1.4107803959594,0.959,0.711,"8","HOTAIRM1","8"
"GOLIM41",0.921,1.25054144556811,0.842,1.25054144556811,0.924,0.54,"8","GOLIM4","8"
"MPV17L",0.921,0.584755969209776,0.842,0.584755969209776,0.883,0.485,"8","MPV17L","8"
"NRIP11",0.918,1.36243002906129,0.836,1.36243002906129,0.959,0.682,"8","NRIP1","8"
"VEGFA",0.918,0.890313878847118,0.836,0.890313878847118,0.91,0.551,"8","VEGFA","8"
"SCN1B",0.909,1.56893084611026,0.818,1.56893084611026,0.89,0.512,"8","SCN1B","8"
"TIMP21",0.906,1.24927574687103,0.812,1.24927574687103,0.91,0.622,"8","TIMP2","8"
"CTBP21",0.905,1.17179368670932,0.81,1.17179368670932,0.89,0.578,"8","CTBP2","8"
"IL4I11",0.903,1.86793269155308,0.806,1.86793269155308,0.924,0.762,"8","IL4I1","8"
"LST1",0.9,1.85511246277364,0.8,1.85511246277364,0.897,0.577,"8","LST1","8"
"ENPP1",0.897,0.665457260911593,0.794,0.665457260911593,0.883,0.633,"8","ENPP1","8"
"TSPAN13",0.897,0.586394684184399,0.794,0.586394684184399,0.862,0.458,"8","TSPAN13","8"
"KIT",0.891,1.83728995420845,0.782,1.83728995420845,0.876,0.608,"8","KIT","8"
"PPP1R3B",0.889,0.634502341255332,0.778,0.634502341255333,0.89,0.606,"8","PPP1R3B","8"
"ZNF667",0.889,0.541095908964345,0.778,0.541095908964345,0.828,0.324,"8","ZNF667","8"
"NFKB11",0.886,1.26410761161995,0.772,1.26410761161994,0.986,0.877,"8","NFKB1","8"
"LIF",0.884,0.705582628248579,0.768,0.705582628248579,0.862,0.462,"8","LIF","8"
"IGFBP4",0.883,0.960198975937862,0.766,0.960198975937862,0.903,0.564,"8","IGFBP4","8"
"IL1R11",0.881,1.26846088501142,0.762,1.26846088501142,0.89,0.591,"8","IL1R1","8"
"RASSF81",0.88,1.04764403151274,0.76,1.04764403151274,0.848,0.49,"8","RASSF8","8"
"KRT811",0.879,0.762137963785254,0.758,0.762137963785254,0.814,0.12,"8","KRT81","8"
"LACC1",0.879,0.527574174224771,0.758,0.527574174224771,0.876,0.653,"8","LACC1","8"
"NPTX2",0.878,0.864337696870397,0.756,0.864337696870397,0.807,0.231,"8","NPTX2","8"
"IFNGR2",0.878,0.841330879240547,0.756,0.841330879240547,0.89,0.551,"8","IFNGR2","8"
"KIAA1211L",0.877,0.317070099349131,0.754,0.317070099349131,0.848,0.535,"8","KIAA1211L","8"
"FXYD5",0.876,1.39237772864627,0.752,1.39237772864627,0.972,0.822,"8","FXYD5","8"
"CTNNB11",0.875,1.29814779045868,0.75,1.29814779045868,0.959,0.723,"8","CTNNB1","8"
"HHEX",0.875,0.340074885912184,0.75,0.340074885912184,0.841,0.462,"8","HHEX","8"
"TNFSF11",0.873,0.729147176457408,0.746,0.729147176457408,0.834,0.423,"8","TNFSF11","8"
"MFGE81",0.872,0.845226352587229,0.744,0.845226352587229,0.869,0.535,"8","MFGE8","8"
"C15orf48",0.87,1.01106240276589,0.74,1.01106240276589,0.876,0.643,"8","C15orf48","8"
"NOTCH2",0.87,0.629059020312668,0.74,0.629059020312668,0.883,0.574,"8","NOTCH2","8"
"MAST41",0.869,1.15913245741341,0.738,1.15913245741341,0.917,0.646,"8","MAST4","8"
"TNFRSF182",0.868,1.39687057944624,0.736,1.39687057944624,0.979,0.787,"8","TNFRSF18","8"
"AGPAT51",0.864,1.0864365299029,0.728,1.0864365299029,0.883,0.612,"8","AGPAT5","8"
"TNFSF4",0.864,1.02373571629569,0.728,1.02373571629569,0.841,0.533,"8","TNFSF4","8"
"SLC37A1",0.863,0.516655254794263,0.726,0.516655254794263,0.883,0.514,"8","SLC37A1","8"
"NINJ1",0.861,1.17824027812001,0.722,1.17824027812001,0.972,0.844,"8","NINJ1","8"
"SSH1",0.861,0.766638321335614,0.722,0.766638321335614,0.876,0.578,"8","SSH1","8"
"PLAGL1",0.86,0.829698712075886,0.72,0.829698712075886,0.862,0.59,"8","PLAGL1","8"
"ERGIC1",0.856,0.795210671760345,0.712,0.795210671760345,0.91,0.591,"8","ERGIC1","8"
"CLCN3",0.855,0.709781309198941,0.71,0.709781309198942,0.883,0.627,"8","CLCN3","8"
"GRAMD2B1",0.854,0.738468260183045,0.708,0.738468260183044,0.876,0.683,"8","GRAMD2B","8"
"CYSLTR1",0.853,0.899246656423572,0.706,0.899246656423571,0.869,0.542,"8","CYSLTR1","8"
"PLK2",0.853,0.604155778046289,0.706,0.604155778046288,0.855,0.518,"8","PLK2","8"
"PRPF61",0.852,1.19421703027785,0.704,1.19421703027785,0.938,0.669,"8","PRPF6","8"
"MMP9",0.852,0.487309855012138,0.704,0.487309855012138,0.828,0.592,"8","MMP9","8"
"CSF21",0.85,1.35416040616289,0.7,1.35416040616289,0.828,0.512,"8","CSF2","8"
"MOK",0.85,0.382820065603913,0.7,0.382820065603913,0.855,0.602,"8","MOK","8"
"ITGB11",0.849,1.17262058692424,0.698,1.17262058692425,0.966,0.811,"8","ITGB1","8"
"BLVRA",0.849,0.376585346671897,0.698,0.376585346671897,0.855,0.564,"8","BLVRA","8"
"DEAF1",0.848,0.534586633989927,0.696,0.534586633989926,0.841,0.445,"8","DEAF1","8"
"H2AFY",0.847,1.38653824972983,0.694,1.38653824972983,0.91,0.632,"8","H2AFY","8"
"PURB",0.845,0.852988883081765,0.69,0.852988883081764,0.945,0.734,"8","PURB","8"
"LAYN",0.843,0.83555740825826,0.686,0.83555740825826,0.841,0.46,"8","LAYN","8"
"PACSIN21",0.842,0.679805573591169,0.684,0.679805573591169,0.869,0.597,"8","PACSIN2","8"
"AREG",0.841,1.56840310916529,0.682,1.56840310916529,0.89,0.653,"8","AREG","8"
"GALC",0.841,0.346885062880129,0.682,0.346885062880129,0.841,0.498,"8","GALC","8"
"PPFIBP1",0.839,0.528815119395786,0.678,0.528815119395786,0.848,0.704,"8","PPFIBP1","8"
"KLRB12",0.838,1.15481857641905,0.676,1.15481857641905,0.952,0.713,"8","KLRB1","8"
"MTX1",0.838,0.366624651147125,0.676,0.366624651147126,0.883,0.648,"8","MTX1","8"
"TSC22D1",0.837,1.1489963739374,0.674,1.1489963739374,0.883,0.591,"8","TSC22D1","8"
"FNDC3B",0.837,0.543469928705894,0.674,0.543469928705894,0.883,0.668,"8","FNDC3B","8"
"HSPBP1",0.837,0.36323674101023,0.674,0.36323674101023,0.862,0.637,"8","HSPBP1","8"
"CSRNP2",0.836,0.345230431291614,0.672,0.345230431291613,0.848,0.565,"8","CSRNP2","8"
"CYC1",0.835,0.695581936275839,0.67,0.695581936275839,0.897,0.578,"8","CYC1","8"
"SPINT2",0.835,0.526716115645164,0.67,0.526716115645165,0.828,0.414,"8","SPINT2","8"
"ZFHX31",0.835,0.451213394403063,0.67,0.451213394403063,0.807,0.497,"8","ZFHX3","8"
"TRAF4",0.834,1.09879565847208,0.668,1.09879565847208,0.917,0.714,"8","TRAF4","8"
"PPM1B",0.833,0.707668990501846,0.666,0.707668990501847,0.917,0.554,"8","PPM1B","8"
"TCEAL8",0.833,0.562062108862555,0.666,0.562062108862557,0.862,0.56,"8","TCEAL8","8"
"PLEKHA5",0.833,0.481742948173427,0.666,0.481742948173426,0.883,0.713,"8","PLEKHA5","8"
"VTA1",0.833,0.353797775647771,0.666,0.353797775647773,0.897,0.603,"8","VTA1","8"
"THAP11",0.832,0.712206861385641,0.664,0.712206861385642,0.883,0.591,"8","THAP11","8"
"FCER1G1",0.831,1.27329982040603,0.662,1.27329982040603,0.814,0.484,"8","FCER1G","8"
"MCAM",0.83,0.544491345322248,0.66,0.544491345322249,0.855,0.656,"8","MCAM","8"
"RAB32",0.83,0.455440940460149,0.66,0.455440940460149,0.793,0.479,"8","RAB32","8"
"XCL11",0.829,1.99022677628942,0.658,1.99022677628942,0.848,0.683,"8","XCL1","8"
"ZSCAN181",0.828,0.835741905456427,0.656,0.835741905456429,0.855,0.577,"8","ZSCAN18","8"
"SLC43A2",0.828,0.730449348825867,0.656,0.730449348825867,0.841,0.662,"8","SLC43A2","8"
"MAP7D3",0.828,0.301257121796738,0.656,0.301257121796738,0.876,0.637,"8","MAP7D3","8"
"CHMP4B",0.827,1.01558727134186,0.654,1.01558727134186,0.972,0.824,"8","CHMP4B","8"
"SUCLA2",0.827,0.419820890891135,0.654,0.419820890891135,0.848,0.507,"8","SUCLA2","8"
"MAP3K7",0.827,0.320492375480446,0.654,0.320492375480447,0.848,0.542,"8","MAP3K7","8"
"DALRD3",0.826,0.386632747650856,0.652,0.386632747650854,0.848,0.51,"8","DALRD3","8"
"COQ8A",0.825,0.531858739292508,0.65,0.531858739292508,0.841,0.617,"8","COQ8A","8"
"PAK1",0.824,0.702865876133365,0.648,0.702865876133364,0.834,0.637,"8","PAK1","8"
"TSPAN2",0.824,0.567342221101829,0.648,0.56734222110183,0.821,0.614,"8","TSPAN2","8"
"C20orf27",0.824,0.274558119491529,0.648,0.274558119491529,0.828,0.499,"8","C20orf27","8"
"STX17",0.822,0.321319491656928,0.644,0.321319491656928,0.828,0.441,"8","STX17","8"
"SOX41",0.821,1.30096038655923,0.642,1.30096038655923,0.821,0.401,"8","SOX4","8"
"C20orf204",0.821,0.815112395830455,0.642,0.815112395830455,0.786,0.443,"8","C20orf204","8"
"RTL8C",0.821,0.313859018584441,0.642,0.313859018584441,0.876,0.678,"8","RTL8C","8"
"PPA2",0.821,0.313264063364049,0.642,0.313264063364049,0.855,0.539,"8","PPA2","8"
"ABCA5",0.82,0.310571730451073,0.64,0.310571730451072,0.869,0.589,"8","ABCA5","8"
"LATS2",0.817,0.609022331848716,0.634,0.609022331848716,0.8,0.584,"8","LATS2","8"
"TM2D2",0.817,0.277563791060486,0.634,0.277563791060485,0.862,0.536,"8","TM2D2","8"
"ARHGAP10",0.816,0.996289154630992,0.632,0.996289154630992,0.869,0.737,"8","ARHGAP10","8"
"TP53I13",0.815,0.440428853452385,0.63,0.440428853452384,0.883,0.552,"8","TP53I13","8"
"RAD54L2",0.815,0.362753324975374,0.63,0.362753324975374,0.834,0.567,"8","RAD54L2","8"
"KXD1",0.815,0.304254126931354,0.63,0.304254126931355,0.855,0.467,"8","KXD1","8"
"ANKRD26",0.814,0.397178522137055,0.628,0.397178522137055,0.814,0.493,"8","ANKRD26","8"
"B3GNT71",0.813,0.80085587951283,0.626,0.80085587951283,0.807,0.562,"8","B3GNT7","8"
"LINC00299",0.813,0.499855642135886,0.626,0.499855642135886,0.738,0.18,"8","LINC00299","8"
"PHF5A",0.812,0.535049318382637,0.624,0.535049318382636,0.917,0.688,"8","PHF5A","8"
"TLN1",0.811,0.88936190497304,0.622,0.889361904973044,0.959,0.693,"8","TLN1","8"
"APPL11",0.811,0.792954584393088,0.622,0.792954584393089,0.897,0.692,"8","APPL1","8"
"AASDHPPT",0.81,0.443272956203433,0.62,0.443272956203432,0.876,0.553,"8","AASDHPPT","8"
"CLOCK",0.809,0.33954336643489,0.618,0.33954336643489,0.841,0.614,"8","CLOCK","8"
"RPP38",0.809,0.307065767157699,0.618,0.307065767157698,0.862,0.551,"8","RPP38","8"
"SCX",0.808,0.92635173109886,0.616,0.92635173109886,0.793,0.53,"8","SCX","8"
"RALBP1",0.808,0.892324570183624,0.616,0.892324570183623,0.945,0.744,"8","RALBP1","8"
"LONP2",0.808,0.478618343696289,0.616,0.478618343696291,0.91,0.625,"8","LONP2","8"
"QTRT2",0.808,0.307921775231072,0.616,0.307921775231072,0.869,0.582,"8","QTRT2","8"
"FAR1",0.808,0.279169084681299,0.616,0.279169084681298,0.862,0.541,"8","FAR1","8"
"VAPB",0.807,0.331092852803959,0.614,0.331092852803958,0.883,0.635,"8","VAPB","8"
"CD631",0.806,0.933622913403584,0.612,0.933622913403589,0.972,0.841,"8","CD63","8"
"ALDOC",0.806,0.742979255585379,0.612,0.74297925558538,0.848,0.671,"8","ALDOC","8"
"GDE1",0.805,0.831133232061307,0.61,0.831133232061304,0.903,0.716,"8","GDE1","8"
"NUTF2",0.805,0.755129358750134,0.61,0.755129358750135,0.862,0.538,"8","NUTF2","8"
"RALB",0.804,0.314649498232382,0.608,0.314649498232383,0.848,0.605,"8","RALB","8"
"GNG4",0.803,0.709341697687558,0.606,0.709341697687557,0.8,0.651,"8","GNG4","8"
"INPP5B",0.802,0.465483538238574,0.604,0.465483538238575,0.807,0.543,"8","INPP5B","8"
"STOML2",0.802,0.381089676975822,0.604,0.381089676975822,0.869,0.627,"8","STOML2","8"
"ARHGAP5",0.801,0.691365825105467,0.602,0.691365825105467,0.917,0.668,"8","ARHGAP5","8"
"SPRY1",0.8,1.20335746629169,0.6,1.20335746629169,0.876,0.671,"8","SPRY1","8"
"NAA15",0.8,0.515802625220194,0.6,0.515802625220194,0.883,0.594,"8","NAA15","8"
"ZNF395",0.8,0.344372944584101,0.6,0.344372944584101,0.855,0.646,"8","ZNF395","8"
"ID21",0.798,1.06990768090003,0.596,1.06990768090003,0.945,0.857,"8","ID2","8"
"KRT861",0.798,0.962620254466984,0.596,0.962620254466984,0.752,0.313,"8","KRT86","8"
"GNA152",0.798,0.748993922408312,0.596,0.74899392240831,0.91,0.732,"8","GNA15","8"
"LAPTM4B",0.798,0.727215343355222,0.596,0.727215343355223,0.814,0.602,"8","LAPTM4B","8"
"KCTD9",0.798,0.516137427703687,0.596,0.516137427703687,0.834,0.599,"8","KCTD9","8"
"SPINK2",0.797,1.2296012588093,0.594,1.2296012588093,0.793,0.65,"8","SPINK2","8"
