"","myAUC","avg_diff","power","avg_logFC","pct.1","pct.2","cluster","gene","maxcell"
"NFIX",0.703,0.447966748447271,0.406,0.447966748447273,0.894,0.684,"0","NFIX","0"
"PTGFRN",0.703,0.354799450417226,0.406,0.354799450417225,0.654,0.305,"0","PTGFRN","0"
"FSCN1",0.703,0.305412691324542,0.406,0.305412691324541,0.824,0.496,"0","FSCN1","0"
"TCF12",0.703,0.278351310925536,0.406,0.278351310925536,0.838,0.553,"0","TCF12","0"
"TIMP2",0.702,0.63345276151405,0.404,0.63345276151405,0.906,0.818,"0","TIMP2","0"
"LUM",0.784,0.964928116039572,0.568,0.964928116039574,0.959,0.526,"0","LUM","0"
"EFEMP1",0.738,1.22757050183614,0.476,1.22757050183614,0.633,0.217,"0","EFEMP1","0"
"C7",0.731,1.55334364564096,0.462,1.55334364564096,0.662,0.312,"0","C7","0"
"MYH11",0.95,2.66426536733862,0.9,2.66426536733862,0.967,0.654,"1","MYH11","1"
"TAGLN",0.95,1.80901975505517,0.9,1.80901975505518,1,0.893,"1","TAGLN","1"
"DSTN",0.949,1.74739718105142,0.898,1.74739718105142,0.992,0.864,"1","DSTN","1"
"MYL9",0.943,1.87754059738949,0.886,1.87754059738949,0.988,0.82,"1","MYL9","1"
"TPM2",0.938,1.78558736927051,0.876,1.78558736927051,0.992,0.816,"1","TPM2","1"
"ADIRF",0.933,1.88618972165366,0.866,1.88618972165366,0.996,0.839,"1","ADIRF","1"
"ACTA2",0.929,1.86799222790167,0.858,1.86799222790167,0.998,0.792,"1","ACTA2","1"
"SUSD5",0.904,1.06696982828622,0.808,1.06696982828622,0.904,0.72,"1","SUSD5","1"
"MYL6",0.895,1.1012796126021,0.79,1.1012796126021,0.988,0.909,"1","MYL6","1"
"CRIP2",0.877,1.3131019630183,0.754,1.3131019630183,0.927,0.617,"1","CRIP2","1"
"FLNA",0.874,1.41880599859051,0.748,1.41880599859052,0.985,0.847,"1","FLNA","1"
"CKB",0.868,1.42290375846955,0.736,1.42290375846955,0.917,0.609,"1","CKB","1"
"CRIP1",0.868,1.24148230846604,0.736,1.24148230846604,0.896,0.562,"1","CRIP1","1"
"C11orf96",0.865,1.11560537301592,0.73,1.11560537301592,0.996,0.953,"1","C11orf96","1"
"LBH",0.863,1.42397013828462,0.726,1.42397013828462,0.933,0.564,"1","LBH","1"
"MYLK",0.862,1.25331080433171,0.724,1.25331080433171,0.958,0.895,"1","MYLK","1"
"MCAM",0.861,1.46601240916405,0.722,1.46601240916405,0.913,0.623,"1","MCAM","1"
"ACTB",0.861,0.894304456904067,0.722,0.894304456904068,0.99,0.953,"1","ACTB","1"
"NTRK3",0.859,0.858543627286106,0.718,0.858543627286107,0.854,0.612,"1","NTRK3","1"
"PPP1R14A",0.857,1.322874760752,0.714,1.322874760752,0.96,0.876,"1","PPP1R14A","1"
"SORBS2",0.855,1.33937596193295,0.71,1.33937596193295,0.829,0.377,"1","SORBS2","1"
"GADD45B",0.853,1.24056291876383,0.706,1.24056291876383,0.99,0.833,"1","GADD45B","1"
"CCDC3",0.85,1.02221365866923,0.7,1.02221365866923,0.887,0.544,"1","CCDC3","1"
"INPP5A",0.849,0.582610054099196,0.698,0.582610054099196,0.869,0.557,"1","INPP5A","1"
"TPM1",0.845,1.13699543802983,0.69,1.13699543802983,0.983,0.836,"1","TPM1","1"
"ZNF385D",0.844,0.34474207692035,0.688,0.344742076920351,0.819,0.491,"1","ZNF385D","1"
"SPARCL1",0.84,1.16851025016839,0.68,1.16851025016839,0.973,0.877,"1","SPARCL1","1"
"MGST3",0.837,1.11406310416544,0.674,1.11406310416544,0.956,0.782,"1","MGST3","1"
"BCAS4",0.835,0.256349451009912,0.67,0.256349451009911,0.758,0.319,"1","BCAS4","1"
"VIM",0.834,0.789339726653971,0.668,0.789339726653972,1,0.987,"1","VIM","1"
"CSRP1",0.832,1.26927075392466,0.664,1.26927075392466,0.929,0.857,"1","CSRP1","1"
"FBXO32",0.832,0.90579708413049,0.664,0.90579708413049,0.896,0.5,"1","FBXO32","1"
"MFGE8",0.829,1.05861167192933,0.658,1.05861167192933,0.933,0.795,"1","MFGE8","1"
"NDUFA4",0.828,0.930133320527343,0.656,0.930133320527344,0.94,0.794,"1","NDUFA4","1"
"CSRP2",0.827,1.10050395739766,0.654,1.10050395739766,0.935,0.702,"1","CSRP2","1"
"HES4",0.824,1.0935173029043,0.648,1.0935173029043,0.946,0.799,"1","HES4","1"
"RASA4",0.824,0.373176898522006,0.648,0.373176898522006,0.844,0.54,"1","RASA4","1"
"CLIP2",0.824,0.337846922028381,0.648,0.337846922028381,0.854,0.535,"1","CLIP2","1"
"RAMP1",0.823,1.13951792498108,0.646,1.13951792498109,0.923,0.696,"1","RAMP1","1"
"EPDR1",0.823,0.324306408303861,0.646,0.324306408303861,0.854,0.518,"1","EPDR1","1"
"HACD1",0.816,0.563968691569359,0.632,0.56396869156936,0.767,0.42,"1","HACD1","1"
"ZFHX3",0.815,1.14018929754636,0.63,1.14018929754636,0.883,0.737,"1","ZFHX3","1"
"CRYAB",0.814,1.22244655062563,0.628,1.22244655062563,0.965,0.75,"1","CRYAB","1"
"SOD3",0.809,0.961598003610007,0.618,0.961598003610006,0.9,0.784,"1","SOD3","1"
"SLC6A8",0.807,0.328150216122934,0.614,0.328150216122934,0.806,0.408,"1","SLC6A8","1"
"PHLDA2",0.806,1.24226103458086,0.612,1.24226103458086,0.854,0.548,"1","PHLDA2","1"
"LDB3",0.806,0.489799649122096,0.612,0.489799649122095,0.804,0.57,"1","LDB3","1"
"RASSF3",0.804,0.774542439973025,0.608,0.774542439973025,0.802,0.512,"1","RASSF3","1"
"ITGA3",0.803,0.670596481002903,0.606,0.670596481002904,0.848,0.604,"1","ITGA3","1"
"SLC38A11",0.802,0.550118641196662,0.604,0.550118641196661,0.867,0.764,"1","SLC38A11","1"
"ENTPD1",0.801,0.445993387457715,0.602,0.445993387457715,0.84,0.632,"1","ENTPD1","1"
"LTBP1",0.798,1.03506053693736,0.596,1.03506053693736,0.862,0.545,"1","LTBP1","1"
"SNCG",0.796,1.25081333192469,0.592,1.25081333192469,0.808,0.61,"1","SNCG","1"
"ACTN4",0.794,0.87315374874521,0.588,0.873153748745209,0.933,0.739,"1","ACTN4","1"
"KCTD10",0.794,0.435009588566497,0.588,0.435009588566497,0.783,0.395,"1","KCTD10","1"
"ADARB1",0.794,0.295828438153262,0.588,0.295828438153262,0.804,0.536,"1","ADARB1","1"
"GAPDH",0.793,0.698372643132415,0.586,0.698372643132415,0.958,0.856,"1","GAPDH","1"
"PDLIM7",0.788,0.765480029694008,0.576,0.765480029694007,0.879,0.585,"1","PDLIM7","1"
"PGF",0.788,0.749565233583762,0.576,0.749565233583762,0.888,0.637,"1","PGF","1"
"LPP",0.787,1.06758888644822,0.574,1.06758888644822,0.912,0.778,"1","LPP","1"
"PTPRG",0.785,0.392199964019052,0.57,0.392199964019053,0.869,0.5,"1","PTPRG","1"
"ARHGEF10L",0.784,0.504044730522787,0.568,0.504044730522787,0.79,0.511,"1","ARHGEF10L","1"
"TRMT61A",0.784,0.273350805981529,0.568,0.27335080598153,0.712,0.332,"1","TRMT61A","1"
"CALM1",0.781,0.726793924197875,0.562,0.726793924197875,0.923,0.872,"1","CALM1","1"
"GNAS",0.781,0.663307004385548,0.562,0.663307004385548,0.923,0.876,"1","GNAS","1"
"ACTN1",0.78,0.882700582285351,0.56,0.88270058228535,0.904,0.742,"1","ACTN1","1"
"COL18A1",0.78,0.872171740253601,0.56,0.872171740253602,0.931,0.778,"1","COL18A1","1"
"TSC22D1",0.779,1.02249126647516,0.558,1.02249126647516,0.904,0.677,"1","TSC22D1","1"
"DAB2IP",0.777,0.341392346143554,0.554,0.341392346143554,0.742,0.296,"1","DAB2IP","1"
"A2M",0.776,0.702489348810326,0.552,0.702489348810327,0.971,0.848,"1","A2M","1"
"NET1",0.775,1.21949612838679,0.55,1.21949612838679,0.767,0.537,"1","NET1","1"
"CDKN1A",0.774,1.001166235525,0.548,1.001166235525,0.921,0.82,"1","CDKN1A","1"
"SH3BGRL",0.774,0.784470919263336,0.548,0.784470919263337,0.846,0.668,"1","SH3BGRL","1"
"CD9",0.774,0.603826628086897,0.548,0.603826628086896,0.917,0.697,"1","CD9","1"
"CAMK2G",0.774,0.57785799358818,0.548,0.577857993588179,0.819,0.655,"1","CAMK2G","1"
"PTGIR",0.771,0.618088550413506,0.542,0.618088550413505,0.831,0.543,"1","PTGIR","1"
"AOC3",0.768,0.892950595264798,0.536,0.892950595264798,0.812,0.684,"1","AOC3","1"
"CRIM1",0.768,0.715432739161472,0.536,0.715432739161472,0.938,0.732,"1","CRIM1","1"
"KIAA1671",0.768,0.252317767782105,0.536,0.252317767782105,0.737,0.533,"1","KIAA1671","1"
"PRKACA",0.767,0.362834412698603,0.534,0.362834412698603,0.863,0.553,"1","PRKACA","1"
"MAP3K7CL",0.765,0.942216990286368,0.53,0.942216990286369,0.727,0.311,"1","MAP3K7CL","1"
"TNC",0.765,0.491842413447957,0.53,0.491842413447956,0.821,0.462,"1","TNC","1"
"CAVIN3",0.764,0.856993758063986,0.528,0.856993758063986,0.858,0.764,"1","CAVIN3","1"
"PLEKHG3",0.762,0.399959279200005,0.524,0.399959279200004,0.863,0.845,"1","PLEKHG3","1"
"CARD19",0.761,0.464124383104973,0.522,0.464124383104973,0.656,0.264,"1","CARD19","1"
"PDGFA",0.76,0.858396516815952,0.52,0.858396516815952,0.838,0.63,"1","PDGFA","1"
"PPP1R12B",0.76,0.830145312263061,0.52,0.830145312263062,0.91,0.753,"1","PPP1R12B","1"
"KCNC4",0.76,0.315080866327441,0.52,0.315080866327441,0.802,0.62,"1","KCNC4","1"
"CAV1",0.758,0.763734508022289,0.516,0.76373450802229,0.863,0.661,"1","CAV1","1"
"S1PR3",0.756,0.458487076065726,0.512,0.458487076065726,0.844,0.548,"1","S1PR3","1"
"TCF7L1",0.755,0.269840945955642,0.51,0.269840945955642,0.842,0.62,"1","TCF7L1","1"
"SYNM",0.754,1.0451104473709,0.508,1.0451104473709,0.754,0.552,"1","SYNM","1"
"PPP1R12A",0.754,0.729317636642293,0.508,0.729317636642294,0.821,0.592,"1","PPP1R12A","1"
"EHBP1L1",0.754,0.567347696558084,0.508,0.567347696558082,0.785,0.51,"1","EHBP1L1","1"
"SLC38A1",0.754,0.431310092792642,0.508,0.431310092792642,0.846,0.704,"1","SLC38A1","1"
"LRRC8A",0.752,0.286709330801505,0.504,0.286709330801505,0.821,0.471,"1","LRRC8A","1"
"PTP4A3",0.751,0.794368856129287,0.502,0.794368856129288,0.802,0.567,"1","PTP4A3","1"
"YBX3",0.75,0.667732020631,0.5,0.667732020630999,0.925,0.812,"1","YBX3","1"
"ARHGEF7",0.749,0.566311729016252,0.498,0.56631172901625,0.765,0.388,"1","ARHGEF7","1"
"PTMA",0.749,0.516589575766494,0.498,0.516589575766493,0.987,0.954,"1","PTMA","1"
"PPP1CB",0.748,0.672496199930993,0.496,0.672496199930992,0.902,0.719,"1","PPP1CB","1"
"ADAMTS1",0.747,0.706122558441533,0.494,0.706122558441532,0.906,0.795,"1","ADAMTS1","1"
"EHD2",0.747,0.687051720958282,0.494,0.687051720958282,0.846,0.698,"1","EHD2","1"
"GRPEL1",0.747,0.304660347498821,0.494,0.304660347498821,0.733,0.343,"1","GRPEL1","1"
"SKP1",0.746,0.597955105416738,0.492,0.597955105416738,0.937,0.815,"1","SKP1","1"
"CD151",0.745,0.695730844448439,0.49,0.695730844448439,0.838,0.684,"1","CD151","1"
"BCAM",0.743,1.04396511925596,0.486,1.04396511925596,0.771,0.714,"1","BCAM","1"
"CSPG4",0.743,0.790692054130037,0.486,0.790692054130038,0.815,0.742,"1","CSPG4","1"
"OLFML2A",0.743,0.70655755695821,0.486,0.706557556958211,0.781,0.63,"1","OLFML2A","1"
"MOB2",0.742,0.601515085733983,0.484,0.601515085733982,0.769,0.571,"1","MOB2","1"
"ANXA6",0.742,0.577260603573644,0.484,0.577260603573645,0.854,0.64,"1","ANXA6","1"
"SNTA1",0.742,0.484751495689125,0.484,0.484751495689125,0.65,0.313,"1","SNTA1","1"
"FADS3",0.74,0.73170769620026,0.48,0.73170769620026,0.84,0.627,"1","FADS3","1"
"FOXC1",0.74,0.674251994151407,0.48,0.674251994151409,0.81,0.565,"1","FOXC1","1"
"ATP2B4",0.74,0.66654514438475,0.48,0.666545144384751,0.831,0.64,"1","ATP2B4","1"
"SLC25A4",0.739,0.688433502371307,0.478,0.688433502371306,0.788,0.53,"1","SLC25A4","1"
"STMP1",0.739,0.265121906475277,0.478,0.265121906475276,0.846,0.445,"1","STMP1","1"
"C16orf45",0.737,0.311439725446654,0.474,0.311439725446654,0.673,0.31,"1","C16orf45","1"
"AQP1",0.737,0.261280373003281,0.474,0.261280373003281,0.773,0.646,"1","AQP1","1"
"PALLD",0.736,0.675837820789515,0.472,0.675837820789516,0.885,0.625,"1","PALLD","1"
"B3GALNT2",0.735,0.255025004156838,0.47,0.255025004156838,0.825,0.592,"1","B3GALNT2","1"
"VPS13D",0.734,0.382152814746483,0.468,0.382152814746483,0.767,0.522,"1","VPS13D","1"
"BCL6",0.733,0.519255220784776,0.466,0.519255220784775,0.879,0.614,"1","BCL6","1"
"PSMD8",0.732,0.545380642482878,0.464,0.545380642482878,0.848,0.539,"1","PSMD8","1"
"CYCS",0.729,1.06382856587298,0.458,1.06382856587298,0.942,0.837,"1","CYCS","1"
"NRGN",0.729,0.842293274112933,0.458,0.842293274112933,0.685,0.316,"1","NRGN","1"
"TLN1",0.729,0.617323979581111,0.458,0.61732397958111,0.879,0.709,"1","TLN1","1"
"MAP3K20",0.728,0.608044041098478,0.456,0.608044041098479,0.812,0.578,"1","MAP3K20","1"
"ITPK1",0.727,0.421243370001669,0.454,0.421243370001669,0.704,0.46,"1","ITPK1","1"
"ACKR3",0.726,0.682048537915669,0.452,0.68204853791567,0.825,0.787,"1","ACKR3","1"
"MT2A",0.726,0.641138987032271,0.452,0.641138987032272,0.977,0.867,"1","MT2A","1"
"ANKRD40",0.726,0.312747429448442,0.452,0.312747429448442,0.827,0.57,"1","ANKRD40","1"
"SELENOM",0.725,0.554284931704046,0.45,0.554284931704048,0.927,0.816,"1","SELENOM","1"
"TTLL7",0.725,0.519946968570299,0.45,0.5199469685703,0.825,0.627,"1","TTLL7","1"
"DGUOK",0.725,0.283487878558653,0.45,0.283487878558653,0.802,0.444,"1","DGUOK","1"
"HRAS",0.725,0.273605589919411,0.45,0.273605589919411,0.8,0.563,"1","HRAS","1"
"UBE2D1",0.724,0.399576137760782,0.448,0.399576137760782,0.84,0.524,"1","UBE2D1","1"
"KIF1C",0.723,0.60937427883268,0.446,0.60937427883268,0.748,0.485,"1","KIF1C","1"
"FBXW5",0.723,0.439539373447802,0.446,0.439539373447803,0.721,0.43,"1","FBXW5","1"
"TP53I11",0.723,0.379910785551569,0.446,0.379910785551569,0.69,0.372,"1","TP53I11","1"
"HES6",0.722,0.535905770006459,0.444,0.535905770006459,0.704,0.545,"1","HES6","1"
"COX7A2",0.721,0.42136431211763,0.442,0.421364312117628,0.867,0.719,"1","COX7A2","1"
"LRRFIP1",0.72,0.577106633350813,0.44,0.577106633350811,0.858,0.654,"1","LRRFIP1","1"
"MYO1C",0.72,0.45608177538037,0.44,0.456081775380371,0.906,0.804,"1","MYO1C","1"
"MSRB3",0.719,0.743757488435402,0.438,0.743757488435402,0.783,0.692,"1","MSRB3","1"
"SPEG",0.719,0.620513063476101,0.438,0.620513063476102,0.706,0.552,"1","SPEG","1"
"COX5B",0.718,0.451152668007778,0.436,0.451152668007777,0.896,0.693,"1","COX5B","1"
"DMPK",0.717,0.646061417425561,0.434,0.646061417425561,0.765,0.644,"1","DMPK","1"
"MKNK2",0.716,0.642923989394011,0.432,0.642923989394011,0.798,0.579,"1","MKNK2","1"
"GTF3A",0.716,0.309628958793912,0.432,0.309628958793913,0.721,0.42,"1","GTF3A","1"
"C12orf75",0.715,1.20752140871864,0.43,1.20752140871864,0.735,0.592,"1","C12orf75","1"
"KCNMA1",0.715,0.610630277677058,0.43,0.610630277677059,0.771,0.745,"1","KCNMA1","1"
"DEPP1",0.715,0.573631289492751,0.43,0.573631289492751,0.829,0.765,"1","DEPP1","1"
"SOX13",0.715,0.335175303658622,0.43,0.335175303658622,0.767,0.646,"1","SOX13","1"
"WTIP",0.713,0.599707906299271,0.426,0.599707906299271,0.771,0.671,"1","WTIP","1"
"COX7B",0.713,0.41912724365072,0.426,0.419127243650721,0.896,0.659,"1","COX7B","1"
"PINK1",0.713,0.326725929330247,0.426,0.326725929330246,0.729,0.458,"1","PINK1","1"
"FHL1",0.712,0.66796532172493,0.424,0.66796532172493,0.881,0.588,"1","FHL1","1"
"CSDE1",0.711,0.504107890815068,0.422,0.504107890815069,0.863,0.698,"1","CSDE1","1"
"ATP1B1",0.711,0.330786482823583,0.422,0.330786482823583,0.773,0.518,"1","ATP1B1","1"
"PLEKHO1",0.71,0.63617954756435,0.42,0.636179547564351,0.808,0.592,"1","PLEKHO1","1"
"SORBS1",0.709,0.752056975511951,0.418,0.752056975511951,0.685,0.467,"1","SORBS1","1"
"RCAN2",0.709,0.747366180153876,0.418,0.747366180153877,0.706,0.505,"1","RCAN2","1"
"TNS1",0.708,0.698589489070095,0.416,0.698589489070095,0.86,0.764,"1","TNS1","1"
"CTNNB1",0.708,0.621114968472083,0.416,0.621114968472083,0.948,0.698,"1","CTNNB1","1"
"HIGD1A",0.708,0.313615817440038,0.416,0.313615817440038,0.675,0.374,"1","HIGD1A","1"
"RTL8A",0.707,0.335006993413518,0.414,0.335006993413518,0.773,0.496,"1","RTL8A","1"
"CALHM2",0.707,0.308952588848046,0.414,0.308952588848046,0.671,0.402,"1","CALHM2","1"
"TPD52L2",0.707,0.26173385116735,0.414,0.261733851167349,0.702,0.43,"1","TPD52L2","1"
"CCDC107",0.706,0.783813303911705,0.412,0.783813303911705,0.762,0.62,"1","CCDC107","1"
"GHITM",0.706,0.45723614740951,0.412,0.45723614740951,0.848,0.659,"1","GHITM","1"
"NDUFAB1",0.706,0.3476846456166,0.412,0.3476846456166,0.831,0.582,"1","NDUFAB1","1"
"GPRC5C",0.705,0.705806581900058,0.41,0.705806581900059,0.631,0.289,"1","GPRC5C","1"
"LGALSL",0.705,0.445346545898882,0.41,0.445346545898882,0.702,0.457,"1","LGALSL","1"
"ASB2",0.705,0.407075791633159,0.41,0.407075791633159,0.702,0.687,"1","ASB2","1"
"ARC",0.702,0.495352064050867,0.404,0.495352064050868,0.694,0.406,"1","ARC","1"
"PPDPF",0.702,0.377566988763812,0.404,0.377566988763814,0.879,0.702,"1","PPDPF","1"
"DYRK3",0.702,0.266624579298219,0.404,0.266624579298219,0.775,0.532,"1","DYRK3","1"
"PKM",0.701,0.481812170044573,0.402,0.481812170044575,0.833,0.573,"1","PKM","1"
"LIMS2",0.701,0.4673681393033,0.402,0.4673681393033,0.8,0.751,"1","LIMS2","1"
"TENT5C",0.701,0.390503063685205,0.402,0.390503063685205,0.831,0.589,"1","TENT5C","1"
"NDUFS1",0.701,0.277653083591571,0.402,0.27765308359157,0.817,0.528,"1","NDUFS1","1"
"PLN",0.832,1.61527582150355,0.664,1.61527582150355,0.69,0.034,"1","PLN","1"
"ACTG2",0.793,1.59094903707327,0.586,1.59094903707327,0.631,0.046,"1","ACTG2","1"
"CNN1",0.78,1.19267123496984,0.56,1.19267123496984,0.648,0.106,"1","CNN1","1"
"RERGL",0.775,1.68153376832347,0.55,1.68153376832347,0.565,0.018,"1","RERGL","1"
"LMOD1",0.755,1.04809100907514,0.51,1.04809100907514,0.633,0.164,"1","LMOD1","1"
"MT1M",0.742,1.44280506253216,0.484,1.44280506253216,0.629,0.191,"1","MT1M","1"
"ITGA8",0.74,1.10309567024449,0.48,1.10309567024449,0.515,0.043,"1","ITGA8","1"
"ID4",0.736,0.882785094364248,0.472,0.882785094364247,0.813,0.449,"1","ID4","1"
"CAV2",0.734,0.768462429332372,0.468,0.768462429332372,0.685,0.281,"1","CAV2","1"
"PDK4",0.732,1.35296799605882,0.464,1.35296799605882,0.685,0.307,"1","PDK4","1"
"CREM",0.728,1.10504617334503,0.456,1.10504617334503,0.7,0.356,"1","CREM","1"
"FAM129A",0.719,0.756170301623836,0.438,0.756170301623836,0.59,0.182,"1","FAM129A","1"
"SGCA",0.718,0.781887979066961,0.436,0.781887979066962,0.481,0.049,"1","SGCA","1"
"GUK1",0.716,0.703519178460849,0.432,0.703519178460852,0.815,0.59,"1","GUK1","1"
"CALM2",0.716,0.554820861458639,0.432,0.55482086145864,0.908,0.748,"1","CALM2","1"
"TBC1D1",0.715,0.802053924119949,0.43,0.802053924119949,0.529,0.117,"1","TBC1D1","1"
"FRZB",0.713,0.77884308949273,0.426,0.778843089492731,0.744,0.397,"1","FRZB","1"
"ENAH",0.713,0.625868481002448,0.426,0.625868481002448,0.683,0.322,"1","ENAH","1"
"ATP1B3",0.711,1.19523988260881,0.422,1.19523988260881,0.771,0.517,"1","ATP1B3","1"
"TGFB1I1",0.711,0.712588985038416,0.422,0.712588985038416,0.631,0.26,"1","TGFB1I1","1"
"ARPC1A",0.709,0.677312167617279,0.418,0.67731216761728,0.615,0.264,"1","ARPC1A","1"
"KCNMB1",0.705,0.751114646710646,0.41,0.751114646710646,0.481,0.08,"1","KCNMB1","1"
"PLP2",0.705,0.556122322880288,0.41,0.556122322880287,0.602,0.229,"1","PLP2","1"
"HSPB8",0.703,0.784368471548078,0.406,0.784368471548078,0.585,0.217,"1","HSPB8","1"
"ZNF331",0.702,0.991739595380415,0.404,0.991739595380415,0.662,0.358,"1","ZNF331","1"
"CRISPLD2",0.702,0.690297442638284,0.404,0.690297442638285,0.85,0.631,"1","CRISPLD2","1"
"STEAP4",0.921,2.11673408329283,0.842,2.11673408329283,0.938,0.424,"2","STEAP4","2"
"NOTCH31",0.875,1.58530074139119,0.75,1.58530074139119,0.962,0.715,"2","NOTCH3","2"
"RGS51",0.873,2.17050439484404,0.746,2.17050439484404,0.916,0.687,"2","RGS5","2"
"MEF2C1",0.86,1.37632145116395,0.72,1.37632145116394,0.923,0.438,"2","MEF2C","2"
"SH2D3C",0.859,0.457983910535502,0.718,0.457983910535502,0.85,0.629,"2","SH2D3C","2"
"TINAGL11",0.858,1.31171319092176,0.716,1.31171319092176,0.96,0.841,"2","TINAGL1","2"
"ADAMTS4",0.856,1.54071771231012,0.712,1.54071771231012,0.929,0.57,"2","ADAMTS4","2"
"SNRK",0.848,0.700976956704707,0.696,0.700976956704708,0.907,0.527,"2","SNRK","2"
"RNF180",0.845,0.346465513236898,0.69,0.346465513236898,0.898,0.652,"2","RNF180","2"
"ARHGAP17",0.841,0.741102052918755,0.682,0.741102052918755,0.894,0.447,"2","ARHGAP17","2"
"ANKRD29",0.838,0.674351079853568,0.676,0.674351079853569,0.817,0.294,"2","ANKRD29","2"
"SYTL2",0.835,1.01258808336813,0.67,1.01258808336813,0.947,0.795,"2","SYTL2","2"
"KCNK17",0.834,1.05441892324809,0.668,1.05441892324809,0.834,0.514,"2","KCNK17","2"
"PDGFRB",0.833,1.29318730692827,0.666,1.29318730692827,0.967,0.814,"2","PDGFRB","2"
"CPE",0.831,1.08606216375891,0.662,1.08606216375891,0.934,0.575,"2","CPE","2"
"ITGA1",0.826,1.39546504409266,0.652,1.39546504409266,0.929,0.789,"2","ITGA1","2"
"CSK",0.824,0.260577766925002,0.648,0.260577766925002,0.85,0.419,"2","CSK","2"
"IGFBP71",0.823,0.831111113592049,0.646,0.831111113592049,1,0.977,"2","IGFBP7","2"
"CADM1",0.823,0.503855443325967,0.646,0.503855443325967,0.865,0.695,"2","CADM1","2"
"NRIP2",0.823,0.344895758240847,0.646,0.344895758240847,0.775,0.228,"2","NRIP2","2"
"ARHGAP44",0.823,0.314980678755675,0.646,0.314980678755675,0.839,0.532,"2","ARHGAP44","2"
"APOC1",0.821,0.312049074763728,0.642,0.312049074763728,0.773,0.191,"2","APOC1","2"
"SYNPO2",0.813,1.27332523984156,0.626,1.27332523984156,0.949,0.796,"2","SYNPO2","2"
"EPAS11",0.813,1.02887008227457,0.626,1.02887008227457,0.934,0.689,"2","EPAS1","2"
"CARMN",0.811,1.3158174438857,0.622,1.3158174438857,0.936,0.713,"2","CARMN","2"
"CALD11",0.811,0.800519868471085,0.622,0.800519868471086,0.993,0.876,"2","CALD1","2"
"P2RX4",0.811,0.295361951417256,0.622,0.295361951417256,0.81,0.342,"2","P2RX4","2"
"INPP4B",0.81,1.192733018091,0.62,1.192733018091,0.826,0.623,"2","INPP4B","2"
"NR2F2",0.809,1.05057109983267,0.618,1.05057109983268,0.971,0.779,"2","NR2F2","2"
"RASGRP2",0.809,0.459796469776657,0.618,0.459796469776657,0.843,0.399,"2","RASGRP2","2"
"IGFBP21",0.808,1.06551315505524,0.616,1.06551315505525,0.865,0.446,"2","IGFBP2","2"
"SMURF1",0.807,0.33589717687111,0.614,0.335897176871111,0.841,0.415,"2","SMURF1","2"
"ADCY3",0.805,1.03373499273323,0.61,1.03373499273323,0.854,0.543,"2","ADCY3","2"
"SLCO3A1",0.805,1.02648604576349,0.61,1.02648604576349,0.874,0.515,"2","SLCO3A1","2"
"TESC",0.803,0.643831550540311,0.606,0.643831550540313,0.837,0.666,"2","TESC","2"
"AC100793.2",0.803,0.424723387371077,0.606,0.424723387371077,0.817,0.44,"2","AC100793.2","2"
"FABP5",0.799,0.848659534148829,0.598,0.84865953414883,0.859,0.543,"2","FABP5","2"
"NEURL1B",0.799,0.78917578071967,0.598,0.78917578071967,0.885,0.81,"2","NEURL1B","2"
"ATP8B1",0.799,0.367505584033664,0.598,0.367505584033664,0.799,0.33,"2","ATP8B1","2"
"CHCHD10",0.797,0.820608987136423,0.594,0.820608987136422,0.898,0.552,"2","CHCHD10","2"
"PPM1L",0.797,0.289214427826532,0.594,0.289214427826532,0.839,0.543,"2","PPM1L","2"
"HSPA2",0.795,0.411391481887395,0.59,0.411391481887395,0.876,0.464,"2","HSPA2","2"
"FHOD1",0.792,0.31642677014364,0.584,0.31642677014364,0.826,0.415,"2","FHOD1","2"
"CDS2",0.791,0.467826199314997,0.582,0.467826199314998,0.87,0.511,"2","CDS2","2"
"VAV2",0.791,0.309318959158294,0.582,0.309318959158295,0.786,0.491,"2","VAV2","2"
"CD59",0.79,0.864869578176571,0.58,0.864869578176571,0.956,0.798,"2","CD59","2"
"CA2",0.79,0.523868165615638,0.58,0.523868165615638,0.815,0.538,"2","CA2","2"
"GJC1",0.789,1.05547103191736,0.578,1.05547103191736,0.804,0.451,"2","GJC1","2"
"DOCK11",0.789,0.340683680384228,0.578,0.340683680384228,0.768,0.309,"2","DOCK11","2"
"COL4A1",0.788,1.04249740815816,0.576,1.04249740815816,0.943,0.764,"2","COL4A1","2"
"ANKRD10",0.788,0.958480998469532,0.576,0.958480998469532,0.863,0.562,"2","ANKRD10","2"
"ZDHHC4",0.787,0.255795142173842,0.574,0.255795142173842,0.865,0.561,"2","ZDHHC4","2"
"IFITM3",0.786,0.66627400651934,0.572,0.666274006519341,0.985,0.905,"2","IFITM3","2"
"OAZ2",0.785,0.974203961357304,0.57,0.974203961357303,0.845,0.493,"2","OAZ2","2"
"DCBLD1",0.784,0.637567277756289,0.568,0.63756727775629,0.83,0.517,"2","DCBLD1","2"
"NDUFA4L2",0.783,1.32931617188579,0.566,1.32931617188579,0.823,0.577,"2","NDUFA4L2","2"
"APOE",0.783,1.31640921269467,0.566,1.31640921269466,0.885,0.513,"2","APOE","2"
"CSF11",0.78,0.572079524571876,0.56,0.572079524571876,0.909,0.562,"2","CSF1","2"
